,topic,category 0,category 1,category 2,category 3,category 4,category 5
496,Rate of Renewable Energy Downtime,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Frequency of Supply Interruptions,Rate of Renewable Energy Downtime
497,Geographic Extent of Supply Gaps,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Geographic Extent of Supply Gaps,
498,Regional Dependency on External Sources,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Geographic Extent of Supply Gaps,Regional Dependency on External Sources
499,Coverage of Domestic Energy Networks,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Geographic Extent of Supply Gaps,Coverage of Domestic Energy Networks
500,Volume of Energy Supply Affected,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Volume of Energy Supply Affected,
501,Fossil Fuel Availability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Volume of Energy Supply Affected,Fossil Fuel Availability
502,Renewable Energy Integration,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Volume of Energy Supply Affected,Renewable Energy Integration
503,Energy Import Dependency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Supply Disruption Events,Volume of Energy Supply Affected,Energy Import Dependency
504,Infrastructure Maintenance Rate,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,,
505,Grid Inspection Frequency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Grid Inspection Frequency,
506,Inspection Personnel Availability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Grid Inspection Frequency,Inspection Personnel Availability
507,Inspection Technology Utilization,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Grid Inspection Frequency,Inspection Technology Utilization
508,Inspection Schedule Compliance,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Grid Inspection Frequency,Inspection Schedule Compliance
509,Pipeline Integrity Assessments,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Pipeline Integrity Assessments,
510,Corrosion Monitoring,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Pipeline Integrity Assessments,Corrosion Monitoring
511,Leak Detection Sensitivity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Pipeline Integrity Assessments,Leak Detection Sensitivity
512,Transmission Line Upkeep,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Transmission Line Upkeep,
513,Conductor Condition Assessment,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Transmission Line Upkeep,Conductor Condition Assessment
514,Insulator Integrity Monitoring,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Transmission Line Upkeep,Insulator Integrity Monitoring
515,Renewable Energy Facility Servicing,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Renewable Energy Facility Servicing,
516,Wind Turbine Maintenance,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Renewable Energy Facility Servicing,Wind Turbine Maintenance
517,Solar Panel Cleanliness,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Infrastructure Maintenance Rate,Renewable Energy Facility Servicing,Solar Panel Cleanliness
518,Backup System Availability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,,
519,Power Storage Capacity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Power Storage Capacity,
520,Battery Storage Volume,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Power Storage Capacity,Battery Storage Volume
521,Grid Storage Efficiency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Power Storage Capacity,Grid Storage Efficiency
522,Redundant Energy Sources,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Redundant Energy Sources,
523,Diversity of Energy Supply,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Redundant Energy Sources,Diversity of Energy Supply
524,Backup Generation Capacity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Redundant Energy Sources,Backup Generation Capacity
525,Geographical Distribution of Energy Sources,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,Redundant Energy Sources,Geographical Distribution of Energy Sources
526,System Response Time,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,System Response Time,
527,Grid Stabilization Speed,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,System Response Time,Grid Stabilization Speed
528,Demand Response Efficiency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,System Response Time,Demand Response Efficiency
529,Backup Activation Time,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Backup System Availability,System Response Time,Backup Activation Time
530,Energy Source Reliability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,,
531,Renewable Energy Availability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Renewable Energy Availability,
532,Renewable Energy Output,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Renewable Energy Availability,Renewable Energy Output
533,Renewable Energy Resource Capacity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Renewable Energy Availability,Renewable Energy Resource Capacity
534,Grid Stability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Grid Stability,
535,Voltage Regulation,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Grid Stability,Voltage Regulation
536,Frequency Stability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Grid Stability,Frequency Stability
537,Grid Infrastructure Resilience,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Grid Stability,Grid Infrastructure Resilience
538,Fossil Fuel Supply Consistency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Fossil Fuel Supply Consistency,
539,Import Dependency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Fossil Fuel Supply Consistency,Import Dependency
540,Domestic Production Volume,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Fossil Fuel Supply Consistency,Domestic Production Volume
541,Storage Capacity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Fossil Fuel Supply Consistency,Storage Capacity
542,Nuclear Energy Dependability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Nuclear Energy Dependability,
543,Uranium Supply Stability,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Nuclear Energy Dependability,Uranium Supply Stability
544,Reactor Operational Efficiency,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Nuclear Energy Dependability,Reactor Operational Efficiency
545,Nuclear Waste Management Capacity,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Nuclear Energy Dependability,Nuclear Waste Management Capacity
546,Safety Protocol Compliance,Energy Security Performance,Energy Supply Reliability,Power Outage Frequency,Energy Source Reliability,Nuclear Energy Dependability,Safety Protocol Compliance
547,Diversity of Energy Sources,Energy Security Performance,Diversity of Energy Sources,,,,
548,Renewable Energy Mix,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,,,
549,Percentage of Solar Energy,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,,
550,Solar Energy Storage Capacity,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Energy Storage Capacity,
551,Battery Storage Efficiency,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Energy Storage Capacity,Battery Storage Efficiency
552,Storage Capacity Expansion,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Energy Storage Capacity,Storage Capacity Expansion
553,Storage Technology Diversification,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Energy Storage Capacity,Storage Technology Diversification
554,Storage Cost Reduction,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Energy Storage Capacity,Storage Cost Reduction
555,Grid Integration of Solar Power,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Grid Integration of Solar Power,
556,Grid Capacity Utilization,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Grid Integration of Solar Power,Grid Capacity Utilization
557,Grid Stability Metrics,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Grid Integration of Solar Power,Grid Stability Metrics
558,Solar Infrastructure Development,Energy Security Performance,Diversity of Energy Sources,Renewable Energy Mix,Percentage of Solar Energy,Solar Infrastructure Development,
