,topic,category 0,category 1,category 2,category 3,category 4,category 5
430,Mature Specimen Average Size,Fishing Effort & Utilization,Fishing Area Expansion,Expansion of Fishing Grounds into Deeper Waters,Catch Composition in Deep Water Fishing Grounds,Size Distribution of Caught Species,Mature Specimen Average Size
431,Size-Class Selectivity in Nets,Fishing Effort & Utilization,Fishing Area Expansion,Expansion of Fishing Grounds into Deeper Waters,Catch Composition in Deep Water Fishing Grounds,Size Distribution of Caught Species,Size-Class Selectivity in Nets
432,Utilization of Previously Inaccessible Areas,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,,,
433,Expansion of Fishing Infrastructure,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,,
434,Number of Offshore Fishing Vessels,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Number of Offshore Fishing Vessels,
435,Vessel Gear Type Adaptations,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Number of Offshore Fishing Vessels,Vessel Gear Type Adaptations
436,Vessel Trip Frequency,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Number of Offshore Fishing Vessels,Vessel Trip Frequency
437,Vessel Size Classifications,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Number of Offshore Fishing Vessels,Vessel Size Classifications
438,Vessel Age Distribution,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Number of Offshore Fishing Vessels,Vessel Age Distribution
439,Capacity of Fish Processing Facilities,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Capacity of Fish Processing Facilities,
440,Volume of Fish Storage Capacity,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Capacity of Fish Processing Facilities,Volume of Fish Storage Capacity
441,Number of Processing Lines,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Capacity of Fish Processing Facilities,Number of Processing Lines
442,Extent of Offshore Fishing Ports,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Extent of Offshore Fishing Ports,
443,Geographic Distribution of Offshore Ports,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Extent of Offshore Fishing Ports,Geographic Distribution of Offshore Ports
444,Port Infrastructure Utilization Levels,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Expansion of Fishing Infrastructure,Extent of Offshore Fishing Ports,Port Infrastructure Utilization Levels
445,Access to Remote Fishing Zones,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,,
446,Number of Permits for Remote Access,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Number of Permits for Remote Access,
447,Permit Quotas for Offshore Energy Zones,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Number of Permits for Remote Access,Permit Quotas for Offshore Energy Zones
448,Permit Allocation for Co-located Fishing Operations,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Number of Permits for Remote Access,Permit Allocation for Co-located Fishing Operations
449,Distance Traveled for Fishing Activities,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Distance Traveled for Fishing Activities,
450,Fuel consumption rates for fishing vessels,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Distance Traveled for Fishing Activities,Fuel consumption rates for fishing vessels
451,Fishing fleet range capabilities,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Distance Traveled for Fishing Activities,Fishing fleet range capabilities
452,Zone accessibility due to energy infrastructure,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Distance Traveled for Fishing Activities,Zone accessibility due to energy infrastructure
453,Docking times and turnaround rates,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Distance Traveled for Fishing Activities,Docking times and turnaround rates
454,Technological Advancements in Fishing Gear,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Technological Advancements in Fishing Gear,
455,Efficiency of Gear Usage,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Technological Advancements in Fishing Gear,Efficiency of Gear Usage
456,Durability of Fishing Equipment,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Technological Advancements in Fishing Gear,Durability of Fishing Equipment
457,Integration of Eco-friendly Materials in Gear,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Technological Advancements in Fishing Gear,Integration of Eco-friendly Materials in Gear
458,Seasonal Access Changes to Remote Zones,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Seasonal Access Changes to Remote Zones,
459,Access Frequency to Fishing Zones,Fishing Effort & Utilization,Fishing Area Expansion,Utilization of Previously Inaccessible Areas,Access to Remote Fishing Zones,Seasonal Access Changes to Remote Zones,Access Frequency to Fishing Zones
460,Inclusion of New Species in Fishing Areas,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,,,
461,Diversity of Species Harvested,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,,
462,Species Diversity in Bycatch,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Species Diversity in Bycatch,
463,Number of Non-Target Species Captured,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Species Diversity in Bycatch,Number of Non-Target Species Captured
464,Variety of Fish Size Classifications in Bycatch,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Species Diversity in Bycatch,Variety of Fish Size Classifications in Bycatch
465,Proportion of Bycatch Species Relative to Target Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Species Diversity in Bycatch,Proportion of Bycatch Species Relative to Target Species
466,Diversity of Ecosystem Roles Represented in Bycatch,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Species Diversity in Bycatch,Diversity of Ecosystem Roles Represented in Bycatch
467,Number of Targeted Species for Multi-Species Operations,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Number of Targeted Species for Multi-Species Operations,
468,Species Targeting for Offshore Energy Exclusion Zones,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Number of Targeted Species for Multi-Species Operations,Species Targeting for Offshore Energy Exclusion Zones
469,Utilization of Species Near Offshore Installations,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Number of Targeted Species for Multi-Species Operations,Utilization of Species Near Offshore Installations
470,Species Identification for Impact Assessment Studies,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Number of Targeted Species for Multi-Species Operations,Species Identification for Impact Assessment Studies
471,Diversity of Subsistence Harvest Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Diversity of Subsistence Harvest Species,
472,Variety of Fish Species Harvested for Subsistence,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Diversity of Subsistence Harvest Species,Variety of Fish Species Harvested for Subsistence
473,Range of Invertebrate Species Collected,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Diversity of Subsistence Harvest Species,Range of Invertebrate Species Collected
474,Spectrum of Algae and Seaweed Utilized,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Diversity of Subsistence Harvest Species,Spectrum of Algae and Seaweed Utilized
475,Breadth of Marine Mammals Hunted for Subsistence,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Diversity of Subsistence Harvest Species,Breadth of Marine Mammals Hunted for Subsistence
476,Variety of Non-Commercial Species Harvested,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Variety of Non-Commercial Species Harvested,
477,Range of Habitat Types Harvested,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Variety of Non-Commercial Species Harvested,Range of Habitat Types Harvested
478,Number of Non-Commercial Species Harvest Sites,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Variety of Non-Commercial Species Harvested,Number of Non-Commercial Species Harvest Sites
479,Variety of Fishing Techniques Employed for Non-Commercial Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Diversity of Species Harvested,Variety of Non-Commercial Species Harvested,Variety of Fishing Techniques Employed for Non-Commercial Species
480,Catch Volume of Newly Included Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,,
481,Proportion of Offshore-caught Newly Included Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,Proportion of Offshore-caught Newly Included Species,
482,Diversity of Gear Types Used for Offshore Catches,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,Proportion of Offshore-caught Newly Included Species,Diversity of Gear Types Used for Offshore Catches
483,Volume of Exploratory Offshore Expeditions,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,Proportion of Offshore-caught Newly Included Species,Volume of Exploratory Offshore Expeditions
484,Share of Offshore Quotas Allocated to New Species,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,Proportion of Offshore-caught Newly Included Species,Share of Offshore Quotas Allocated to New Species
485,Proportion of Fleet Adaptations for Offshore Fishing,Fishing Effort & Utilization,Fishing Area Expansion,Inclusion of New Species in Fishing Areas,Catch Volume of Newly Included Species,Proportion of Offshore-caught Newly Included Species,Proportion of Fleet Adaptations for Offshore Fishing
