,topic,category 0,category 1,category 2,category 3,category 4,category 5
1962,Duration of Gear Exposure to Energy Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,
1963,Time Gear Spends in Installation Vicinity,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Time Gear Spends in Installation Vicinity
1964,Duration of Equipment Placement near Energy Barriers,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Duration of Equipment Placement near Energy Barriers
1965,Exposure Period of Tools to Energy Flows,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Exposure Period of Tools to Energy Flows
1966,Days Gear Operates Adjacent to Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Days Gear Operates Adjacent to Installations
1967,Time of Gear Exposure to Energy Facilities,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Time of Gear Exposure to Energy Facilities
1968,Period of Equipment Exposure to Energy Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Period of Equipment Exposure to Energy Installations
1969,Length of Gear Interaction with Energy Systems,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Length of Gear Interaction with Energy Systems
1970,Duration of Equipment Interaction with Energy Sites,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Duration of Equipment Interaction with Energy Sites
1971,Timeframe of Gear Exposure to Power Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Timeframe of Gear Exposure to Power Installations
1972,Span of Equipment Exposure to Energy Infrastructure,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Span of Equipment Exposure to Energy Infrastructure
1973,Interval of Gear Contact with Energy Facilities,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Interval of Gear Contact with Energy Facilities
1974,Duration of Equipment Presence at Energy Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Duration of Equipment Presence at Energy Installations
1975,Length of Gear Exposure to Power Systems,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Length of Gear Exposure to Power Systems
1976,Period of Equipment Engagement with Energy Facilities,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Period of Equipment Engagement with Energy Facilities
1977,Time of Gear Interaction with Power Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Time of Gear Interaction with Power Installations
1978,Duration of Equipment Exposure to Energy Sources,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Duration of Equipment Exposure to Energy Sources
1979,Length of Gear Exposure to Electrical Installations,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Duration of Gear Exposure to Energy Installations,Length of Gear Exposure to Electrical Installations
1980,Time Gear is Subject to Energy-induced Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,
1981,Duration of Gear Immersion in Changing Current Conditions,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Duration of Gear Immersion in Changing Current Conditions
1982,Hours Gear Engaged with Variable Current Strengths,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Hours Gear Engaged with Variable Current Strengths
1983,Time Gear Experiences Depth-altering Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Time Gear Experiences Depth-altering Currents
1984,Chrono Mechanism is Affected by Energy Flows,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Chrono Mechanism is Affected by Energy Flows
1985,Temporal Device Responds to Energy Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Temporal Device Responds to Energy Currents
1986,Time Apparatus Influenced by Energy Waves,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Time Apparatus Influenced by Energy Waves
1987,Time Mechanism is Governed by Energy Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Time Mechanism is Governed by Energy Currents
1988,Temporal Gear is Responsive to Energy Inductions,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Temporal Gear is Responsive to Energy Inductions
1989,Chronological System is Subject to Energy Influences,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Chronological System is Subject to Energy Influences
1990,Time Instrument is Affected by Energy Streams,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Time Instrument is Affected by Energy Streams
1991,Temporal Gear Operates under Energy Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Temporal Gear Operates under Energy Currents
1992,Chrono Device is Impacted by Energy Forces,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Chrono Device is Impacted by Energy Forces
1993,Time Engine is Driven by Energy Induced Currents,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Time Gear is Subject to Energy-induced Currents,Time Engine is Driven by Energy Induced Currents
1994,Extent of Gear Overlap with Energy Turbine Proximity,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,
1995,Area of Gear Deployment Near Turbines,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Area of Gear Deployment Near Turbines
1996,Frequency of Gear Deployment Adjacent to Turbine Fields,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Frequency of Gear Deployment Adjacent to Turbine Fields
1997,Volume of Fishing Gear Used in Proximity to Turbines,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Volume of Fishing Gear Used in Proximity to Turbines
1998,Degree of Gear Interference with Turbine Distance,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Degree of Gear Interference with Turbine Distance
1999,Level of Gear Interaction with Energy Turbine Location,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Level of Gear Interaction with Energy Turbine Location
2000,Scope of Gear Overlap with Turbine Proximity,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Scope of Gear Overlap with Turbine Proximity
2001,Magnitude of Gear Overlap with Turbine Distance,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Magnitude of Gear Overlap with Turbine Distance
2002,Range of Gear Overlap Relative to Energy Turbine,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Range of Gear Overlap Relative to Energy Turbine
2003,Amount of Gear Overlap with Turbine Nearness,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Amount of Gear Overlap with Turbine Nearness
2004,Extent of Gear Convergence with Turbine Position,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Extent of Gear Convergence with Turbine Position
2005,Proximity of Gear Overlap to Energy Turbine,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Proximity of Gear Overlap to Energy Turbine
2006,Intensity of Gear Overlap with Turbine Alignment,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Intensity of Gear Overlap with Turbine Alignment
2007,Proportion of Gear Overlap in Relation to Turbine Distance,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Extent of Gear Overlap with Energy Turbine Proximity,Proportion of Gear Overlap in Relation to Turbine Distance
2008,Period Gear Interfaces with Cable-Linked Areas,Fishing Effort & Utilization,Fishing Gear Deployment Rates,Duration of Fishing Gear Deployment,Period Gear Remains in Energy-impacted Zones,Period Gear Interfaces with Cable-Linked Areas,
