,topic,category 0,category 1,category 2,category 3,category 4,category 5
1531,Yield of Sustainable Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Yield of Sustainable Appliances,
1532,Fabrication of Green Energy Devices,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Fabrication of Green Energy Devices,
1533,Output of Low-Energy Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Output of Low-Energy Appliances,
1534,Manufacturing of Resource-Efficient Tools,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Manufacturing of Resource-Efficient Tools,
1535,Production of Energy-Optimized Equipment,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Production of Energy-Optimized Equipment,
1536,Assembly of Energy-Saving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Assembly of Energy-Saving Appliances,
1537,Output of Environmentally Friendly Devices,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Output of Environmentally Friendly Devices,
1538,Creation of Power-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Creation of Power-Efficient Appliances,
1539,Manufacture of Energy-Saving Technologies,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Manufacturing Output of Energy-Efficient Appliances,Manufacture of Energy-Saving Technologies,
1540,Consumer Expenditure on Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,,
1541,Average Purchase Price of Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,
1542,Cost of Production for Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Cost of Production for Energy-Efficient Appliances
1543,Retail Markup Percentage on Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Retail Markup Percentage on Energy-Efficient Appliances
1544,Mean Cost of Energy-Saving Devices,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Mean Cost of Energy-Saving Devices
1545,Typical Price of Eco-Friendly Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Typical Price of Eco-Friendly Appliances
1546,Standard Purchase Price for Energy-Efficient Equipment,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Standard Purchase Price for Energy-Efficient Equipment
1547,Average Cost of Green Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Average Cost of Green Appliances
1548,Typical Expense for Energy-Conserving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Typical Expense for Energy-Conserving Appliances
1549,Mean Price of Energy-Efficient Home Devices,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Mean Price of Energy-Efficient Home Devices
1550,Average Investment in Energy-Saving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Average Purchase Price of Energy-Efficient Appliances,Average Investment in Energy-Saving Appliances
1551,Number of Households Purchasing Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,
1552,Market Penetration Rate of Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Market Penetration Rate of Energy-Efficient Appliances
1553,Household Expenditure on Energy-Efficient Appliance Purchases,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Household Expenditure on Energy-Efficient Appliance Purchases
1554,Count of Households Buying Energy-Saving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Count of Households Buying Energy-Saving Appliances
1555,Total Households Acquiring Energy-Efficient Devices,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Total Households Acquiring Energy-Efficient Devices
1556,Number of Homes Investing in Energy-Conserving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Number of Homes Investing in Energy-Conserving Appliances
1557,Household Purchases of Eco-Friendly Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Household Purchases of Eco-Friendly Appliances
1558,Quantity of Families Opting for Energy-Efficient Products,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Quantity of Families Opting for Energy-Efficient Products
1559,Count of Residences Choosing Energy-Saving Equipment,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Count of Residences Choosing Energy-Saving Equipment
1560,Total Households Selecting Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Number of Households Purchasing Energy-Efficient Appliances,Total Households Selecting Energy-Efficient Appliances
1561,Frequency of Appliance Replacement with Energy-Efficient Models,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,
1562,Market Penetration Rate of Energy-Efficient Models,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Market Penetration Rate of Energy-Efficient Models
1563,Turnover Rate of Outdated Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Turnover Rate of Outdated Appliances
1564,Retail Stock Levels of Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Retail Stock Levels of Energy-Efficient Appliances
1565,Rate of Appliance Upgrades to Energy-Efficient Models,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Rate of Appliance Upgrades to Energy-Efficient Models
1566,Frequency of Appliance Renewal with Energy-Saving Versions,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Frequency of Appliance Renewal with Energy-Saving Versions
1567,Rate of Replacing Appliances with Energy-Efficient Alternatives,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Rate of Replacing Appliances with Energy-Efficient Alternatives
1568,Frequency of Energy-Efficient Appliance Substitution,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Frequency of Energy-Efficient Appliance Substitution
1569,Regularity of Upgrading to Energy-Saving Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Regularity of Upgrading to Energy-Saving Appliances
1570,Interval of Appliance Replacement with Eco-Friendly Models,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Interval of Appliance Replacement with Eco-Friendly Models
1571,Rate of Transition to Energy-Efficient Appliances,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Rate of Transition to Energy-Efficient Appliances
1572,Frequency of Energy-Conserving Appliance Replacements,Economic Impact Metrics,Clean Technology Adoption Rates,Installation Rate of Energy-Efficient Appliances,Consumer Expenditure on Energy-Efficient Appliances,Frequency of Appliance Replacement with Energy-Efficient Models,Frequency of Energy-Conserving Appliance Replacements
