,topic,category 0,category 1,category 2,category 3,category 4,category 5
2052,Equipment Stationing Duration,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Equipment Stationing Duration
2053,Equipment Residency Time,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Equipment Residency Time
2054,Duration of Equipment Presence,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Duration of Equipment Presence
2055,Equipment Base Occupancy Period,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Equipment Base Occupancy Period
2056,Length of Equipment Assignment,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Length of Equipment Assignment
2057,Equipment Stay Duration,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Duration of Equipment Stays at Permanent Bases,Equipment Stay Duration
2058,Frequency of Heavy Machinery Movement,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,
2059,Logistical Support Convoys in West Java,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Logistical Support Convoys in West Java
2060,Training Exercises Involving Heavy Machinery in West Java,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Training Exercises Involving Heavy Machinery in West Java
2061,Heavy Machinery Traffic Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Heavy Machinery Traffic Rate
2062,Machinery Movement Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Machinery Movement Frequency
2063,Rate of Heavy Equipment Operation,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Rate of Heavy Equipment Operation
2064,Heavy Equipment Mobility Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Heavy Equipment Mobility Frequency
2065,Frequency of Equipment Transit,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Frequency of Equipment Transit
2066,Heavy Machinery Activity Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Heavy Machinery Activity Rate
2067,Machinery Movement Interval,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Heavy Machinery Movement,Machinery Movement Interval
2068,Equipment Deployment Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Equipment Deployment Rate,
2069,Base Equipment Utilization Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Base Equipment Utilization Frequency,
2070,Deployment Frequency of Equipment,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Deployment Frequency of Equipment,
2071,Equipment Distribution Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Equipment Distribution Rate,
2072,Base Equipment Allocation Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Base Equipment Allocation Frequency,
2073,Rate of Equipment Deployment,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Rate of Equipment Deployment,
2074,Frequency of Asset Deployment,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Asset Deployment,
2075,Equipment Mobilization Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Equipment Mobilization Frequency,
2076,Base Equipment Usage Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Base Equipment Usage Rate,
2077,Deployment Interval for Equipment,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Deployment Interval for Equipment,
2078,Equipment Dispatch Frequency,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Equipment Dispatch Frequency,
2079,Base Equipment Turnover Rate,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Base Equipment Turnover Rate,
2080,Frequency of Equipment Allocation,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Frequency of Equipment Deployment at Bases,Frequency of Equipment Allocation,
2081,Deployment of Temporary Military Installations,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Deployment of Temporary Military Installations,,
2082,Creation of Short-term Military Outposts,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Creation of Short-term Military Outposts,,
2083,Setting Up Temporary Defense Bases,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Setting Up Temporary Defense Bases,,
2084,Establishment of Transitory Military Facilities,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Establishment of Transitory Military Facilities,,
2085,Formation of Temporary Armed Forces Bases,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Formation of Temporary Armed Forces Bases,,
2086,Construction of Interim Military Stations,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Construction of Interim Military Stations,,
2087,Installation of Provisional Military Bases,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Installation of Provisional Military Bases,,
2088,Setup of Temporary Combat Facilities,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Setup of Temporary Combat Facilities,,
2089,Establishment of Fleeting Military Camps,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Establishment of Fleeting Military Camps,,
2090,Creation of Ephemeral Military Bases,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Creation of Ephemeral Military Bases,,
2091,Deployment of Temporary Tactical Outposts,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Deployment of Temporary Tactical Outposts,,
2092,Construction of Short-lived Military Installations,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Construction of Short-lived Military Installations,,
2093,Establishment of Mobile Military Bases,Military Operations,Troop Deployments in West Java,Establishment of Temporary Military Bases,Establishment of Mobile Military Bases,,
2094,Logistical Support Operations for Troop Deployments,Military Operations,Troop Deployments in West Java,Logistical Support Operations for Troop Deployments,,,
